epoch(ms),Gyr1 X (deg/s),Gyr1 Y (deg/s),Gyr1 Z (deg/s),Acc1 X (g),Acc1 Y (g),Acc1 Z (g),Gyr2 X (deg/s),Gyr2 Y (deg/s),Gyr2 Z (deg/s),Acc2 X (g),Acc2 Y (g),Acc2 Z (g),Gyr3 X (deg/s),Gyr3 Y (deg/s),Gyr3 Z (deg/s),Acc3 X (g),Acc3 Y (g),Acc3 Z (g),Gyr4 X (deg/s),Gyr4 Y (deg/s),Gyr4 Z (deg/s),Acc4 X (g),Acc4 Y (g),Acc4 Z (g),Gyr5 X (deg/s),Gyr5 Y (deg/s),Gyr5 Z (deg/s),Acc5 X (g),Acc5 Y (g),Acc5 Z (g),Gyr6 X (deg/s),Gyr6 Y (deg/s),Gyr6 Z (deg/s),Acc6 X (g),Acc6 Y (g),Acc6 Z (g),Gyr7 X (deg/s),Gyr7 Y (deg/s),Gyr7 Z (deg/s),Acc7 X (g),Acc7 Y (g),Acc7 Z (g),Gyr8 X (deg/s),Gyr8 Y (deg/s),Gyr8 Z (deg/s),Acc8 X (g),Acc8 Y (g),Acc8 Z (g),Gyr9 X (deg/s),Gyr9 Y (deg/s),Gyr9 Z (deg/s),Acc9 X (g),Acc9 Y (g),Acc9 Z (g),Gyr10 X (deg/s),Gyr10 Y (deg/s),Gyr10 Z (deg/s),Acc10 X (g),Acc10 Y (g),Acc10 Z (g),Position X,Position Y,Position Z,Last8epoch,
1561093592910,-0.122,0.122,-0.549,0.072,1.028,0.073,0.915,-0.21959999999999996,-1.037,-0.0458,-0.9796,-0.0256,-0.4148,1.3658,0.1464,-0.126,0.9453999999999999,-0.026,1.5295454545454545,0.21627272727272726,0.3770909090909091,-0.053,0.9861818181818182,-0.13763636363636364,0.5978000000000001,-1.012,-1.1102,-0.111,0.9068,0.015,-0.061,-0.305,-0.061,-0.043199999999999995,-1.0002,-0.17179999999999998,0.0854,-0.4087,-0.061,0.042,0.9547,-0.1002,-1.098,-1.524,-0.183,0.0637,-0.9542999999999999,-0.1973,0.3355,-0.5489999999999999,-0.4575,0.0055,-1.0225,-0.077,0.2562,-0.5367999999999999,-0.32939999999999997,0.0946,1.0036,-0.0712,-0.6487003394736842,0.04286257302631579,-0.27641011710526314,93592910,
1561093592920,0.0,0.427,-0.61,0.072,1.026,0.077,0.915,-0.366,-1.1102,-0.045,-0.9812,-0.027,-0.5124,0.7929999999999999,0.2074,-0.1264,0.9501999999999999,-0.026,1.3898,-0.012199999999999989,0.26839999999999997,-0.0546,0.9852,-0.138,1.4146,-1.3166,-1.0126,-0.11220000000000001,0.906,0.019799999999999998,-0.061,-0.3172,-0.061,-0.044,-1.001,-0.171,0.0793,-0.4697,-0.061,0.0441,0.9536,-0.099,-1.0553,-1.6765,-0.26839999999999997,0.0654,-0.954,-0.19840000000000002,0.305,-0.671,-0.6100000000000001,0.004,-1.0225,-0.0765,0.1098,-0.6587999999999999,-0.39039999999999997,0.096,1.0042,-0.0708,-0.6488174184210527,0.04291271907894737,-0.2762285513157895,93592920,
1561093592929,0.122,0.366,-0.427,0.07,1.03,0.076,0.915,-0.2135,-1.0675,-0.045,-0.9804999999999999,-0.0285,-0.5856,0.2623,0.2623,-0.1264,0.9517,-0.0272,1.246888888888889,-0.29822222222222217,0.10166666666666668,-0.058111111111111106,0.9865555555555555,-0.1411111111111111,2.5067777777777778,-1.3071111111111111,-0.7455555555555555,-0.113,0.906,0.025222222222222222,-0.061,-0.366,-0.061,-0.04411111111111111,-1.001111111111111,-0.171,0.024399999999999998,-0.45139999999999997,-0.061,0.045,0.9536,-0.09960000000000001,-1.037,-1.9876,-0.26839999999999997,0.0636,-0.9528,-0.20140000000000002,0.2196,-0.61,-0.37820000000000004,0.006,-1.0222,-0.0762,0.0,-0.8235,-0.427,0.099,1.0057,-0.07229999999999999,-0.6489227894736842,0.04295785052631579,-0.2760651421052632,93592929,
1561093592939,0.183,0.244,-0.366,0.073,1.031,0.076,0.8595454545454546,0.0499090909090909,-0.9205454545454546,-0.04454545454545454,-0.979,-0.02663636363636364,-0.6210909090909091,-0.15527272727272728,0.305,-0.12336363636363636,0.9504545454545454,-0.03,1.22,-0.854,0.061,-0.061399999999999996,0.991,-0.142,3.634,-1.0976,-0.5734,-0.113,0.909,0.0168,-0.061,-0.3782,-0.0732,-0.0452,-1.0018,-0.171,-0.03327272727272727,-0.36045454545454547,-0.09427272727272727,0.043909090909090905,0.9550909090909091,-0.09945454545454546,-1.0702727272727273,-2.2005454545454546,-0.244,0.060909090909090906,-0.9530909090909091,-0.20245454545454547,0.2051818181818182,-0.18299999999999997,-0.011090909090909096,0.009,-1.021,-0.07354545454545454,0.0,-1.1032727272727272,-0.4103636363636364,0.09872727272727273,1.0044545454545453,-0.073,-0.6490398684210527,0.04300799657894737,-0.27588357631578947,93592939,
1561093592949,0.122,0.0,-0.488,0.074,1.027,0.077,0.793,0.3538,-0.8784,-0.0432,-0.9778,-0.025,-0.4758,-0.1586,0.305,-0.11879999999999999,0.9481999999999999,-0.0292,0.976,-1.2192,0.2074,-0.060399999999999995,0.992,-0.1388,4.390000000000001,-0.6832,-0.4758,-0.1178,0.9104,0.007,-0.0720909090909091,-0.4159090909090909,-0.1109090909090909,-0.045454545454545456,-1.0008181818181818,-0.17045454545454547,-0.061,-0.305,-0.083875,0.042375,0.955375,-0.099625,-1.037,-2.378,-0.244,0.062,-0.955,-0.201,0.22569999999999998,0.46359999999999996,0.183,0.0081,-1.021,-0.0698,-0.061,-1.2922,-0.3538,0.09820000000000001,1.0028,-0.073,-0.6491569473684211,0.04305814263157895,-0.27570201052631577,93592949,
1561093592959,0.0,-0.183,-0.488,0.075,1.027,0.076,0.7442000000000001,0.7564,-0.8906000000000001,-0.0432,-0.9768,-0.0254,-0.4392,0.29279999999999995,0.305,-0.1186,0.9458,-0.025599999999999998,0.7819090909090909,-1.1476363636363638,0.5101818181818182,-0.05927272727272727,0.9883636363636363,-0.13363636363636364,5.698181818181818,-0.6543636363636364,-0.3271818181818182,-0.11936363636363635,0.9089090909090909,0.01427272727272727,-0.122,-0.3721,-0.061,-0.043399999999999994,-1.0001,-0.16820000000000002,-0.061,-0.305,-0.0998181818181818,0.041363636363636366,0.9556363636363636,-0.10127272727272726,-0.8845000000000001,-2.561,-0.305,0.064,-0.9555,-0.2,0.1281,1.0309,0.1281,0.0072,-1.0215999999999998,-0.0679,-0.3172,-1.3288,-0.305,0.099,1.0024,-0.0722,-0.6492740263157895,0.04310828868421052,-0.2755204447368421,93592959,
1561093592970,-0.183,-0.122,-0.732,0.074,1.027,0.077,0.671,0.915,-0.8235,-0.0465,-0.978,-0.026,-0.4697,0.8418,0.3233,-0.1216,0.9496,-0.0246,0.6832,-0.6588,0.7564,-0.0558,0.9838,-0.1312,6.877800000000001,-1.5244,-0.3172,-0.1156,0.9116000000000001,0.0214,-0.122,-0.4514,-0.0732,-0.0468,-1.0006,-0.17020000000000002,-0.061,-0.305,-0.0793,0.0438,0.956,-0.1013,-0.7523333333333333,-2.5813333333333333,-0.4473333333333333,0.06466666666666666,-0.9536666666666667,-0.2,-0.024399999999999998,1.0858,-0.048799999999999996,0.0088,-1.0222,-0.07,-0.3456666666666667,-1.28,-0.3253333333333333,0.099,1.0046666666666666,-0.069,-0.6494028131578947,0.04316344934210526,-0.27532072236842103,93592970,
1561093592978,-0.427,0.305,-0.915,0.073,1.032,0.073,0.6506666666666667,0.7116666666666667,-0.8336666666666667,-0.04733333333333333,-0.9776666666666667,-0.024666666666666667,-0.42145454545454547,1.0924545454545456,0.366,-0.12290909090909091,0.9505454545454545,-0.02627272727272727,0.671,-0.2928,0.5367999999999999,-0.052000000000000005,0.9842,-0.1346,5.439,-2.1828,-0.488,-0.1128,0.914,0.0142,-0.122,-0.549,-0.122,-0.046,-0.999,-0.171,-0.061,-0.305,-0.0915,0.042499999999999996,0.9544999999999999,-0.1005,-0.732,-2.561,-0.488,0.0645,-0.952,-0.1985,-0.061,1.0092727272727273,-0.1441818181818182,0.006818181818181819,-1.0208181818181818,-0.06945454545454546,-0.2806,-1.2192,-0.3782,0.09960000000000001,1.0056,-0.06920000000000001,-0.6494964763157894,0.04320356618421052,-0.2751754697368421,93592978,
1561093592989,-0.732,0.488,-0.854,0.07,1.034,0.076,0.6405000000000001,0.27449999999999997,-0.9455,-0.047,-0.9764999999999999,-0.020499999999999997,-0.3477,1.0004,0.3477,-0.122,0.9459,-0.029,0.7184444444444444,-0.027111111111111114,0.08133333333333337,-0.05,0.9896666666666667,-0.137,1.921,-2.134,-0.6405000000000001,-0.113,0.91,0.004,-0.11645454545454545,-0.488,-0.06654545454545455,-0.04581818181818182,-1.0,-0.171,-0.10166666666666666,-0.5083333333333333,-0.04066666666666667,0.03866666666666667,0.9523333333333333,-0.10466666666666667,-0.8418,-2.6342,-0.45139999999999997,0.0658,-0.9533999999999999,-0.19940000000000002,-0.0854,1.2442,-0.244,0.005,-1.0198,-0.068,-0.1330909090909091,-0.8761818181818182,-0.4103636363636364,0.10063636363636363,1.0037272727272728,-0.06972727272727273,-0.6495053042654029,0.04320488127962085,-0.275151155450237,93592989,
1561093592999,-0.915,0.488,-0.732,0.071,1.031,0.078,0.7541818181818182,-0.016636363636363644,-1.0591818181818182,-0.04845454545454546,-0.9769090909090908,-0.02036363636363636,-0.183,0.6235555555555556,0.16944444444444445,-0.122,0.9458888888888889,-0.02877777777777778,0.6832,0.0,0.0,-0.05,0.9918,-0.13140000000000002,0.6876363636363636,-1.8567272727272726,-0.4436363636363636,-0.11545454545454546,0.9041818181818182,0.0076363636363636364,-0.06099999999999999,-0.488,-0.122,-0.044,-1.0,-0.171,-0.122,-0.6527000000000001,0.0,0.0387,0.9527,-0.1035,-0.9482727272727273,-2.7162727272727274,-0.36045454545454547,0.067,-0.9555454545454545,-0.20154545454545456,-0.13419999999999999,1.4998,-0.2196,0.00019999999999999998,-1.0188,-0.07279999999999999,0.048799999999999996,-0.5489999999999999,-0.3782,0.0964,1.003,-0.069,-0.6494724345971564,0.043187720379146914,-0.2751888497630332,93592999,
