epoch(ms),Gyr1 X (deg/s),Gyr1 Y (deg/s),Gyr1 Z (deg/s),Acc1 X (g),Acc1 Y (g),Acc1 Z (g),Gyr2 X (deg/s),Gyr2 Y (deg/s),Gyr2 Z (deg/s),Acc2 X (g),Acc2 Y (g),Acc2 Z (g),Gyr3 X (deg/s),Gyr3 Y (deg/s),Gyr3 Z (deg/s),Acc3 X (g),Acc3 Y (g),Acc3 Z (g),Gyr4 X (deg/s),Gyr4 Y (deg/s),Gyr4 Z (deg/s),Acc4 X (g),Acc4 Y (g),Acc4 Z (g),Gyr5 X (deg/s),Gyr5 Y (deg/s),Gyr5 Z (deg/s),Acc5 X (g),Acc5 Y (g),Acc5 Z (g),Gyr6 X (deg/s),Gyr6 Y (deg/s),Gyr6 Z (deg/s),Acc6 X (g),Acc6 Y (g),Acc6 Z (g),Gyr7 X (deg/s),Gyr7 Y (deg/s),Gyr7 Z (deg/s),Acc7 X (g),Acc7 Y (g),Acc7 Z (g),Gyr8 X (deg/s),Gyr8 Y (deg/s),Gyr8 Z (deg/s),Acc8 X (g),Acc8 Y (g),Acc8 Z (g),Gyr9 X (deg/s),Gyr9 Y (deg/s),Gyr9 Z (deg/s),Acc9 X (g),Acc9 Y (g),Acc9 Z (g),Gyr10 X (deg/s),Gyr10 Y (deg/s),Gyr10 Z (deg/s),Acc10 X (g),Acc10 Y (g),Acc10 Z (g),Position X,Position Y,Position Z,Last8epoch,
1561091628257,-0.122,0.0,0.0,0.073,1.031,0.07,-0.04879999999999998,0.04269999999999996,-1.707,-0.0345,1.0103,-0.016300000000000002,-1.098,1.646,1.037,0.006,-1.038,-0.013,-0.305,-1.9083,0.17080000000000006,-0.011399999999999999,-0.9948,-0.1111,-0.6405000000000001,-0.732,-0.16775,-0.109,0.91725,0.04825,1.3877787807814457e-17,-0.061,-0.244,0.038,0.982,-0.117,0.122,-0.61,0.061,-0.028,-1.029,-0.204,-0.7015,-0.19519999999999998,-0.6893,0.0285,1.0211999999999999,-0.1202,1.1201818181818182,-5.587818181818182,0.305,-0.047818181818181815,0.9676363636363636,-0.13872727272727273,0.0732,-2.378,0.1952,0.0654,-0.9786,-0.1214,-0.5929325,0.08336639,-0.2429144,91628257,
1561091628268,0.305,0.61,-0.122,0.073,1.029,0.066,-0.061,0.366,-1.463,-0.036,1.011,-0.021,-0.915,1.6094,0.915,0.0078000000000000005,-1.0366,-0.0044,-0.183,-1.463,0.0,-0.0010000000000000009,-0.994,-0.108,-0.659909090909091,-1.080909090909091,-0.06654545454545455,-0.10463636363636364,0.9118181818181819,0.04118181818181818,0.061,-0.07763636363636364,-0.3382727272727273,0.03972727272727273,0.9832727272727273,-0.11645454545454546,-0.048799999999999996,-0.5368,0.1464,-0.025599999999999998,-1.0278,-0.20379999999999998,-0.3937272727272727,0.366,-0.8761818181818182,0.023454545454545454,1.0222727272727272,-0.12163636363636364,1.829,-3.841,0.183,-0.054,0.971,-0.143,0.2643333333333333,-2.3305555555555557,0.027111111111111114,0.06655555555555556,-0.9782222222222222,-0.11866666666666666,-0.5929520243243243,0.08336286702702703,-0.24294765135135135,91628268,
1561091628278,0.793,1.098,-0.183,0.072,1.027,0.064,-0.183,0.549,-1.22,-0.036,1.013,-0.026,-0.9028,1.6826,0.8784000000000001,0.0064,-1.0355999999999999,-0.0076,0.09427272727272729,0.2551818181818184,0.4436363636363636,-0.0019090909090909091,-0.9930909090909091,-0.10709090909090908,-0.8662,-1.28,0.09759999999999999,-0.10379999999999999,0.9064,0.0394,0.0732,-0.09759999999999999,-0.4636,0.0386,0.9832,-0.11520000000000001,-0.012199999999999999,-0.5002,0.2562,-0.0242,-1.027,-0.2028,-0.20129999999999998,0.9942000000000001,-0.9699,0.020875,1.018875,-0.119875,2.195,-2.256,0.0,-0.062,0.975,-0.148,0.40259999999999996,-2.0242,-0.048799999999999996,0.0678,-0.9763999999999999,-0.1164,-0.5929845648648648,0.0833569954054054,-0.24300307027027027,91628278,
1561091628288,1.159,1.159,-0.305,0.071,1.027,0.064,-0.0720909090909091,0.549,-1.0536363636363635,-0.03781818181818182,1.0120909090909092,-0.029636363636363634,-0.7985454545454546,1.452090909090909,0.6765454545454546,0.0038181818181818182,-1.038,-0.014545454545454545,0.23179999999999998,2.0730999999999997,1.1468,-0.0065,-0.9939,-0.1097,-0.9028,-1.256,0.26839999999999997,-0.10579999999999999,0.9024,0.0396,0.09759999999999999,0.0,-0.6222,0.0376,0.9802,-0.1158,-0.061,-0.5612,0.2928,-0.026000000000000002,-1.0273999999999999,-0.203,0.21688888888888888,1.795111111111111,-0.9217777777777778,0.018636363636363635,1.0174545454545454,-0.11954545454545454,1.585,-1.28,0.0,-0.064,0.974,-0.151,0.3294,-1.5606,-0.1098,0.0664,-0.9752,-0.1168,-0.5930171054054054,0.08335112378378379,-0.24305848918918918,91628288,
1561091628297,1.28,0.793,-0.305,0.071,1.028,0.062,0.0854,0.4026,-0.9882,-0.0372,1.012,-0.0324,-0.549,0.854,0.427,0.003,-1.038,-0.017,0.4392,2.4512,1.5608,-0.017400000000000002,-0.9948,-0.1108,-0.8479,-1.2746,0.305,-0.107,0.9003,0.039,0.0,0.012199999999999999,-0.6771,0.0395,0.9813999999999999,-0.115,-0.06654545454545455,-0.621090909090909,0.24954545454545454,-0.029818181818181817,-1.0288181818181816,-0.207,0.4941,2.5488,-0.9821,0.014799999999999999,1.016,-0.1217,-0.24399999999999977,-1.524,-0.12199999999999998,-0.07,0.972,-0.153,0.1769,-1.0794000000000001,-0.1647,0.0632,-0.975,-0.1177,-0.5930463918918919,0.08334583932432432,-0.2431083662162162,91628297,
1561091628307,0.854,0.427,-0.488,0.069,1.027,0.062,0.122,0.2196,-0.8784,-0.0402,1.0175999999999998,-0.0378,-0.305,0.18299999999999994,0.305,0.005,-1.036,-0.01,0.7807999999999999,1.524,1.3532,-0.028,-0.9923333333333333,-0.11633333333333334,-0.8928181818181818,-1.4186363636363637,0.2717272727272727,-0.10590909090909091,0.901,0.03927272727272727,0.0,0.122,-0.732,0.03490909090909091,0.9845454545454545,-0.11481818181818182,-0.122,-0.732,0.305,-0.028,-1.027,-0.207,0.5429,2.988,-1.0431,0.012799999999999999,1.0163,-0.1282,-1.22,-2.195,-0.122,-0.063,0.963,-0.146,0.04436363636363637,-0.6044545454545455,-0.10536363636363637,0.06072727272727273,-0.975,-0.11927272727272727,-0.5930789324324325,0.0833399677027027,-0.24316378513513515,91628307,
1561091628317,0.305,0.305,-0.549,0.069,1.031,0.062,0.26839999999999997,0.183,-0.9028,-0.0402,1.0198,-0.0398,-0.061,0.122,0.427,0.012,-1.038,-0.007,0.7455555555555555,-0.12888888888888883,0.7386666666666667,-0.0281,-0.9893,-0.11520000000000001,-0.5978,-1.3656000000000001,0.1708,-0.10239999999999999,0.9018,0.0404,0.0,0.122,-0.732,0.034,0.98,-0.113,-0.061,-0.8928181818181818,0.244,-0.026636363636363635,-1.028181818181818,-0.20481818181818182,0.4819,2.9392,-1.0919,0.0109,1.0191999999999999,-0.1305,-1.3854545454545453,-1.7513636363636365,-0.011090909090909096,-0.05118181818181818,0.9611818181818181,-0.14054545454545456,-0.10979999999999998,-0.5002,-0.024399999999999998,0.0588,-0.9773999999999999,-0.1212,-0.593111472972973,0.08333409608108108,-0.24321920405405406,91628317,
1561091628328,-0.183,0.366,-0.488,0.071,1.031,0.062,0.5046363636363637,0.03327272727272726,-1.0148181818181818,-0.03918181818181818,1.0167272727272727,-0.038363636363636364,-0.0720909090909091,0.9315454545454546,0.6820909090909091,0.017818181818181816,-1.041909090909091,-0.01690909090909091,0.122,-1.28,0.671,-0.016,-0.993,-0.116,-0.305,-0.8479,0.0854,-0.1,0.9062,0.0426,0.0549,0.048799999999999996,-0.61,0.0377,0.9813,-0.11789999999999999,-0.061,-0.7686000000000001,0.26839999999999997,-0.025400000000000002,-1.0286,-0.20479999999999998,0.4048181818181818,2.366909090909091,-1.0259090909090909,0.010181818181818183,1.0206363636363636,-0.13554545454545455,-1.463,-0.7320000000000001,-0.488,-0.048,0.965,-0.132,-0.183,-0.976,0.0854,0.057300000000000004,-0.979,-0.12129999999999999,-0.5931472675675675,0.0833276372972973,-0.24328016486486487,91628328,
1561091628338,-0.427,0.549,-0.366,0.067,1.033,0.057,0.7442,0.048799999999999996,-1.037,-0.0414,1.0144,-0.0356,-0.183,1.707,0.793,0.016,-1.041,-0.026,-0.04436363636363638,-1.4463636363636365,1.0591818181818182,-0.006909090909090908,-0.9993636363636363,-0.11145454545454546,-0.305,-0.5673,-0.0366,-0.1003,0.9084,0.041299999999999996,0.0,-0.0549,-0.6161,0.0349,0.9839,-0.11670000000000001,-0.061,-0.671,0.366,-0.0274,-1.0273999999999999,-0.20759999999999998,0.26839999999999997,1.6888,-0.9577,0.011,1.0188,-0.1378,-1.402,1.0369999999999997,-1.22,-0.057,0.964,-0.137,-0.02772727272727274,-1.3912727272727272,0.122,0.05890909090909091,-0.979,-0.12163636363636364,-0.5931851294392524,0.08332620042056074,-0.24332612336448597,91628338,
1561091628347,-0.183,0.61,-0.427,0.068,1.035,0.059,0.8784000000000001,0.018299999999999997,-0.9943,-0.0434,1.0132999999999999,-0.029400000000000003,-0.3477,1.8168,0.8479,0.0133,-1.0383,-0.0251,0.036599999999999994,-1.1221999999999999,1.0492,-0.0004000000000000002,-1.0024,-0.1086,-0.23845454545454545,-0.61,-0.15527272727272728,-0.10081818181818182,0.9068181818181819,0.03463636363636364,0.0,0.0,-0.671,0.034,0.983,-0.114,-0.06777777777777777,-0.6642222222222223,0.3592222222222222,-0.02888888888888889,-1.029111111111111,-0.206,-0.061,0.976,-0.793,0.011,1.017,-0.136,-0.9637,3.0125,-1.4387,-0.0633,0.9595,-0.14329999999999998,0.0915,-1.6764999999999999,0.1525,0.061,-0.9784999999999999,-0.1215,-0.5932383619158879,0.08334087231308411,-0.2433334285046729,91628347,
