epoch(ms),Gyr1 X (deg/s),Gyr1 Y (deg/s),Gyr1 Z (deg/s),Acc1 X (g),Acc1 Y (g),Acc1 Z (g),Gyr2 X (deg/s),Gyr2 Y (deg/s),Gyr2 Z (deg/s),Acc2 X (g),Acc2 Y (g),Acc2 Z (g),Gyr3 X (deg/s),Gyr3 Y (deg/s),Gyr3 Z (deg/s),Acc3 X (g),Acc3 Y (g),Acc3 Z (g),Gyr4 X (deg/s),Gyr4 Y (deg/s),Gyr4 Z (deg/s),Acc4 X (g),Acc4 Y (g),Acc4 Z (g),Gyr5 X (deg/s),Gyr5 Y (deg/s),Gyr5 Z (deg/s),Acc5 X (g),Acc5 Y (g),Acc5 Z (g),Gyr6 X (deg/s),Gyr6 Y (deg/s),Gyr6 Z (deg/s),Acc6 X (g),Acc6 Y (g),Acc6 Z (g),Gyr7 X (deg/s),Gyr7 Y (deg/s),Gyr7 Z (deg/s),Acc7 X (g),Acc7 Y (g),Acc7 Z (g),Gyr8 X (deg/s),Gyr8 Y (deg/s),Gyr8 Z (deg/s),Acc8 X (g),Acc8 Y (g),Acc8 Z (g),Gyr9 X (deg/s),Gyr9 Y (deg/s),Gyr9 Z (deg/s),Acc9 X (g),Acc9 Y (g),Acc9 Z (g),Gyr10 X (deg/s),Gyr10 Y (deg/s),Gyr10 Z (deg/s),Acc10 X (g),Acc10 Y (g),Acc10 Z (g),Gyr11 X (deg/s),Gyr11 Y (deg/s),Gyr11 Z (deg/s),Acc11 X (g),Acc11 Y (g),Acc11 Z (g),Last8epoch,
1561098190239,0.0,0.915,-0.244,0.069,1.023,0.121,0.21960000000000002,-0.9394,-0.976,-0.012799999999999999,-0.9781,-0.0183,-0.48245454545454547,3.930090909090909,1.3358181818181818,-0.10645454545454545,0.947,0.019545454545454546,1.159,3.11,1.098,-0.07818181818181819,0.9817272727272727,-0.15236363636363637,5.6892000000000005,-2.006,-0.6954,-0.0995,0.9091,-0.003899999999999999,-0.07625,-0.5185000000000001,-0.59475,-0.050749999999999997,-1.00075,-0.175,-0.061,-0.2846666666666667,0.23044444444444445,0.027,0.9526666666666667,-0.12144444444444444,0.14233333333333334,-0.3592222222222222,-0.5896666666666667,0.082,-0.9563999999999999,-0.19870000000000002,0.23845454545454545,-1.7737272727272728,-0.8316363636363636,0.03772727272727273,-1.0305454545454547,-0.08681818181818181,0.5489999999999999,-0.03049999999999997,-0.0305,0.1135,1.0034999999999998,-0.083,,,,,,,98190239,
1561098190249,-0.061,0.976,-0.305,0.069,1.02,0.121,-0.06654545454545455,-0.3160909090909091,-1.1756363636363636,-0.008727272727272728,-0.9739090909090908,-0.011454545454545455,-0.6588,4.3046,1.5484,-0.1108,0.9458,0.0204,1.159,3.2747,0.4941,-0.0835,0.9748,-0.1575,4.0606,-1.7497,-0.12199999999999989,-0.1017,0.9036000000000001,-0.0068000000000000005,-0.122,-0.36045454545454547,-0.5268181818181819,-0.047363636363636365,-1.0003636363636363,-0.1739090909090909,-0.024399999999999998,0.05489999999999999,0.183,0.0252,0.9556,-0.1236,-0.06654545454545455,-0.5323636363636364,-0.7819090909090909,0.08145454545454546,-0.955,-0.198,-0.0854,0.8905000000000001,-1.274,0.0305,-1.0234,-0.0871,0.4990909090909091,0.4713636363636364,-0.1497272727272727,0.11127272727272727,1.003090909090909,-0.08345454545454546,,,,,,,98190249,
1561098190259,0.427,1.098,-0.366,0.07,1.02,0.121,-0.3172,0.7442,-1.4144,-0.0144,-0.9698,-0.0092,-0.9149999999999999,4.5608,1.6094,-0.1138,0.945,0.0152,1.159,2.9636,0.9759999999999998,-0.084,0.9749,-0.1625,3.8520909090909092,-1.6071818181818183,0.18854545454545454,-0.10772727272727273,0.903,-0.0061818181818181816,-0.1037,-0.244,-0.45139999999999997,-0.0474,-1.0007,-0.17229999999999998,0.061,0.183,0.1281,0.021,0.9567,-0.1262,-0.2074,-0.5367999999999999,-0.915,0.0792,-0.9546,-0.1976,-0.3233,3.0306,-1.2017,0.0149,-1.0175,-0.09770000000000001,0.2196,0.7442,-0.2074,0.1056,1.0004,-0.0856,,,,,,,98190259,
1561098190268,0.854,1.037,-0.366,0.071,1.022,0.123,-0.22366666666666668,1.4496666666666667,-1.8425555555555557,-0.021444444444444443,-0.9736666666666667,-0.006666666666666666,-1.175181818181818,4.717181818181818,1.5295454545454545,-0.11727272727272728,0.95,0.007000000000000001,0.7686000000000001,2.0974,0.8418,-0.0848,0.979,-0.16540000000000002,3.0731,-1.3715,0.4148,-0.1069,0.9009,-0.0032,-0.0366,-0.2318,-0.366,-0.047,-0.9998,-0.1732,0.0732,0.183,0.0,0.0218,0.9556,-0.12840000000000001,-0.0549,-0.7746999999999999,-0.9333,0.076,-0.953,-0.1963,-0.488,4.512,-1.037,-0.004,-1.013,-0.104,0.0183,0.9088999999999999,-0.1525,0.1017,0.9983,-0.0886,,,,,,,98190268,
1561098190278,0.915,1.037,-0.549,0.07,1.023,0.118,0.20739999999999997,1.6826,-2.2438000000000002,-0.0246,-0.9782,-0.0076,-1.3166,4.573,1.4386,-0.12079999999999999,0.9568,-0.0038000000000000004,0.020333333333333425,0.5895555555555556,0.6303333333333333,-0.08322222222222223,0.9888888888888889,-0.1668888888888889,1.9754,-0.9818,0.3599,-0.10529999999999999,0.9,0.0029,0.027727272727272725,-0.1940909090909091,-0.3549090909090909,-0.051,-0.999,-0.17418181818181816,0.13555555555555554,0.14233333333333334,0.013555555555555555,0.024555555555555556,0.9535555555555555,-0.12511111111111112,-0.0183,-1.1894,-1.0858,0.076,-0.9531,-0.199,-0.183,5.549,-0.854,-0.022,-1.011,-0.109,0.12754545454545455,1.1365454545454545,0.09427272727272727,0.101,0.9998181818181818,-0.08972727272727272,,,,,,,98190278,
1561098190288,0.854,0.915,-0.549,0.071,1.022,0.117,0.5978000000000001,1.4629999999999999,-2.2681999999999998,-0.028999999999999998,-0.9798,-0.0104,-1.1828,3.7681999999999998,1.3048,-0.12,0.9543999999999999,-0.010199999999999999,-1.2129999999999999,-0.2867,0.5551,-0.0821,1.0016999999999998,-0.1643,1.646,-0.4697,0.1769,-0.10429999999999999,0.9021,0.0022,-0.1159,-0.2501,-0.2989,-0.0508,-0.999,-0.175,0.183,-0.0183,0.0427,0.0236,0.9526,-0.1229,-0.183,-1.440909090909091,-0.976,0.07618181818181818,-0.9542727272727273,-0.199,-0.2867,4.1217999999999995,-0.7746999999999999,-0.0258,-1.0134999999999998,-0.1114,0.305,1.402,0.1586,0.101,1.00225,-0.08975,,,,,,,98190288,
1561098190299,0.61,0.915,-0.61,0.071,1.021,0.122,0.671,0.9087999999999999,-2.2011,-0.0309,-0.9809,-0.0101,-0.7929999999999999,2.5915,1.159,-0.1175,0.9455,-0.004999999999999999,-1.7291818181818182,-0.1996363636363636,1.1589999999999998,-0.07654545454545454,0.9966363636363637,-0.1549090909090909,1.512909090909091,0.49354545454545456,-0.05545454545454545,-0.104,0.9051818181818182,-0.0019090909090909093,-0.048799999999999996,-0.2928,-0.244,-0.0494,-0.9992,-0.175,0.1608181818181818,-0.03881818181818182,-0.02218181818181818,0.025727272727272727,0.9536363636363636,-0.125,-0.1525,-1.166625,-0.96075,0.0785,-0.957,-0.199,-0.7264545454545455,0.5602727272727273,-1.2142727272727274,-0.02109090909090909,-1.018909090909091,-0.104,0.2846666666666667,1.26,0.04066666666666667,0.101,1.0025454545454544,-0.09154545454545454,,,,,,,98190299,
1561098190309,0.366,1.037,-0.671,0.069,1.024,0.117,0.5711818181818182,0.3549090909090909,-1.9953636363636365,-0.028545454545454547,-0.9801818181818182,-0.011636363636363637,-0.35490909090909095,1.7957272727272726,1.1312727272727274,-0.11618181818181818,0.9438181818181818,0.0003636363636363635,-1.165,0.6404999999999998,1.8779,-0.0742,0.9807,-0.1495,1.729875,1.37925,-0.5489999999999999,-0.104875,0.91125,0.0005,0.012199999999999999,-0.2318,-0.2318,-0.051199999999999996,-0.9998,-0.17459999999999998,0.1586,0.0366,-0.0793,0.026699999999999998,0.953,-0.125,0.061,-0.5933636363636364,-0.854,0.082,-0.9567272727272726,-0.1992727272727273,-0.9272,-2.3047,-1.4143000000000001,-0.006500000000000001,-1.0231999999999999,-0.0939,0.1708,0.732,0.048799999999999996,0.10020000000000001,1.0031999999999999,-0.09179999999999999,,,,,,,98190309,
1561098190318,0.305,0.976,-0.61,0.067,1.022,0.117,0.549,-0.09760000000000002,-1.9082999999999999,-0.0266,-0.98,-0.0141,-0.1037,1.4447,1.1163,-0.1131,0.9448,0.0035,-0.4636,0.9272,1.8534,-0.0772,0.9718,-0.1546,2.034181818181818,1.5073636363636365,-0.9649090909090909,-0.10354545454545454,0.9141818181818182,-0.0026363636363636363,0.061,-0.17745454545454545,-0.183,-0.051727272727272726,-0.9989090909090909,-0.17281818181818182,0.2562,0.122,-0.13419999999999999,0.024999999999999998,0.9533999999999999,-0.125,0.0427,1.3877787807814457e-17,-0.8479,0.0819,-0.956,-0.1998,-0.488,-3.841,-0.976,0.006999999999999999,-1.025,-0.084,-0.012200000000000003,0.27449999999999997,0.1403,0.0975,1.005,-0.0912,,,,,,,98190318,
1561098190328,0.488,0.793,-0.61,0.068,1.024,0.121,0.5063,-0.7137,-1.89,-0.026,-0.9807,-0.0136,-0.0427,1.4203,1.1041,-0.1107,0.9422999999999999,0.0067,0.6222000000000001,0.244,1.4386,-0.07479999999999999,0.9676,-0.156,2.0059,1.4385999999999999,-1.0553,-0.1037,0.9143,-0.0047,0.061,-0.122,-0.183,-0.049,-0.998,-0.171,0.2778888888888889,0.122,-0.14233333333333334,0.021222222222222222,0.9552222222222222,-0.12477777777777778,-0.13419999999999999,0.5551,-0.7747,0.0806,-0.9558,-0.198,0.122,-3.72,-0.61,0.021,-1.027,-0.083,-0.2013,0.006100000000000008,0.2196,0.0934,1.0044,-0.087,,,,,,,98190328,
1561098190338,0.793,0.549,-0.427,0.067,1.023,0.12,0.5734,-0.9577,-2.0181,-0.020399999999999998,-0.9817,-0.008799999999999999,-0.0732,1.463,0.9211,-0.1103,0.9441999999999999,0.0051,1.6664444444444446,-0.2643333333333333,1.0165555555555557,-0.07577777777777778,0.9705555555555555,-0.15422222222222223,1.6094,1.2746,-0.9088999999999999,-0.104,0.9105000000000001,-0.0007999999999999995,0.061,0.061,-0.305,-0.051,-1.0,-0.173,0.2013,0.0671,-0.0366,0.0232,0.956,-0.1237,-0.2501,0.5673,-0.6039,0.0771,-0.9541,-0.19790000000000002,-0.30499999999999994,-2.439,-0.427,0.025,-1.027,-0.09,-0.22736363636363635,-0.13863636363636364,0.305,0.09090909090909091,1.0024545454545453,-0.08863636363636364,,,,,,,98190338,
1561098190348,1.037,0.244,-0.244,0.068,1.025,0.121,0.6488181818181818,-0.5489999999999999,-2.1506363636363637,-0.01927272727272727,-0.9813636363636363,-0.006363636363636364,-0.2606363636363636,1.4962727272727274,0.7430909090909091,-0.11127272727272727,0.9480909090909091,0.002181818181818182,1.7131,0.13419999999999993,0.8113,-0.0787,0.9791,-0.1576,1.1221,0.9211,-0.6405000000000001,-0.1082,0.9069,0.0038,0.061,0.0,-0.244,-0.050699999999999995,-0.9983,-0.17509999999999998,0.2623,-0.0793,-0.1586,0.0242,0.9553999999999999,-0.1236,-0.2994545454545455,0.1497272727272727,-0.5600909090909091,0.07845454545454546,-0.9549090909090908,-0.19718181818181818,-0.7486363636363638,-0.8317272727272729,-0.5933636363636363,0.015909090909090907,-1.0260909090909092,-0.09363636363636364,-0.13419999999999999,-0.2074,0.2928,0.0892,1.0015999999999998,-0.0932,,,,,,,98190348,
1561098190359,0.976,-0.061,-0.183,0.067,1.024,0.119,0.7137,0.1647,-2.2804,-0.0221,-0.9817,-0.0053,-0.282125,1.585,0.6557499999999999,-0.110875,0.9506249999999999,-0.000375,0.8760909090909091,0.5157272727272728,0.793,-0.07445454545454545,0.9881818181818182,-0.16345454545454546,0.6654545454545455,0.5268181818181819,-0.2828181818181818,-0.11,0.9074545454545455,0.004272727272727273,0.122,-0.048799999999999996,-0.183,-0.0484,-1.0006,-0.176,0.2606363636363636,-0.09981818181818182,-0.17745454545454545,0.02,0.9532727272727273,-0.12536363636363637,-0.221125,-0.16775,-0.693875,0.083125,-0.954125,-0.199,-0.732,1.5240000000000002,-1.341,0.005000000000000001,-1.026,-0.101,0.0793,-0.3782,0.2074,0.094,1.0030999999999999,-0.094,,,,,,,98190359,
1561098190369,1.037,-0.122,-0.122,0.071,1.024,0.12,0.8601000000000001,0.5795,-2.3597,-0.0237,-0.9827,-0.0078,-0.244,1.5018181818181817,0.7874545454545454,-0.10627272727272727,0.9481818181818181,-9.090909090909093e-05,-0.03049999999999986,0.32939999999999997,0.793,-0.0776,0.9935,-0.1613,0.4209,0.3843,0.1159,-0.1093,0.9094,0.0033,0.1098,0.048799999999999996,-0.1708,-0.0504,-0.9994,-0.17559999999999998,0.183,-0.024399999999999998,-0.0793,0.020375,0.952,-0.125625,-0.09427272727272727,0.005545454545454548,-0.854,0.08372727272727273,-0.9552727272727273,-0.199,-0.549,2.805,-1.951,0.003,-1.024,-0.107,0.0854,-0.6954,0.1403,0.0946,1.001,-0.094,,,,,,,98190369,
1561098190378,1.159,0.122,-0.305,0.072,1.023,0.121,0.8418,0.7442000000000001,-2.3414,-0.0282,-0.983,-0.0114,-0.22569999999999998,1.3654,0.8906,-0.1045,0.9466,0.0028000000000000004,-0.5612,0.3538,0.793,-0.082,0.9884,-0.1602,0.4026,0.4026,0.2806,-0.1084,0.9124,0.0018,0.06654545454545455,0.2606363636363636,-0.10536363636363635,-0.05181818181818182,-1.0008181818181816,-0.1739090909090909,0.2101111111111111,0.033888888888888885,-0.08133333333333334,0.022454545454545456,0.9523636363636363,-0.12536363636363637,-0.19519999999999998,0.2013,-0.8418,0.083,-0.9559,-0.1988,-0.3843,2.1462,-1.8961,0.0012,-1.0222,-0.1079,-0.01109090909090909,-1.1033636363636363,0.183,0.09618181818181819,1.0013636363636362,-0.09381818181818181,,,,,,,98190378,
1561098190388,1.22,0.488,-0.366,0.072,1.021,0.121,0.8262727272727273,0.5268181818181819,-2.2171818181818184,-0.031,-0.9813636363636363,-0.01409090909090909,-0.16469999999999999,1.2437,1.0309,-0.1077,0.948,0.0085,-0.4758,0.6588,0.8906000000000001,-0.0742,0.9766,-0.1592,0.5734,0.4636,0.08540000000000003,-0.1074,0.9134,-0.0014000000000000002,0.122,0.427,0.061,-0.05,-0.999,-0.173,0.305,-0.09759999999999999,0.0793,0.0238,0.9532999999999999,-0.126,-0.3416,0.3782,-0.7442,0.0833,-0.9551999999999999,-0.19690000000000002,-0.5157272727272728,0.37690909090909086,-1.5406363636363638,0.00018181818181818175,-1.0211818181818182,-0.10309090909090908,-0.061,-1.4324999999999999,0.183,0.097375,1.002875,-0.09275,,,,,,,98190388,
1561098190398,1.22,0.671,-0.549,0.068,1.021,0.119,0.854,-0.07624999999999998,-2.019625,-0.031,-0.979375,-0.015,-0.1586,1.1773,1.159,-0.1055,0.9486,0.009600000000000001,-0.24954545454545454,0.4658181818181818,1.0480909090909092,-0.0669090909090909,0.974,-0.15681818181818183,0.7042727272727273,0.4214545454545454,-0.2606363636363636,-0.10809090909090908,0.9113636363636364,-0.0035454545454545456,0.122,0.488,0.061,-0.051,-1.001,-0.177,0.305,-0.183,0.1586,0.0207,0.954,-0.1251,-0.671,0.5124,-0.8418,0.08539999999999999,-0.9571,-0.196,-0.33211111111111113,-1.3004444444444445,-0.9216666666666666,0.0044444444444444444,-1.021,-0.09222222222222222,-0.07763636363636364,-1.6127272727272726,0.183,0.10027272727272728,1.002,-0.08963636363636364,,,,,,,98190398,
1561098190408,1.159,0.488,-0.732,0.069,1.021,0.117,0.854,-0.49909090909090903,-1.9121818181818182,-0.031,-0.9777272727272727,-0.015,-0.2939090909090909,1.3195454545454546,1.1257272727272727,-0.10281818181818181,0.9502727272727273,0.003181818181818182,0.24399999999999994,0.366,1.003111111111111,-0.06577777777777778,0.9802222222222222,-0.15366666666666667,0.6642222222222223,0.23044444444444445,-0.5625555555555556,-0.10788888888888888,0.9072222222222223,-0.004,0.061,0.488,0.0,-0.052,-1.0,-0.176,0.2867,-0.2379,0.244,0.020300000000000002,0.954,-0.12329999999999999,-0.6266363636363637,0.732,-0.7264545454545455,0.07954545454545454,-0.9579090909090908,-0.1960909090909091,0.35380000000000006,-1.5728,-0.41480000000000006,0.0068000000000000005,-1.021,-0.08829999999999999,-0.1098,-1.451,0.2318,0.1012,1.002,-0.0856,,,,,,,98190408,
1561098190419,1.159,0.061,-0.854,0.068,1.023,0.117,0.8967,-0.6527000000000001,-1.7619,-0.0303,-0.9783999999999999,-0.0157,-0.39039999999999997,1.6948,0.9821,-0.1059,0.9491999999999999,0.0007,0.7503,1.0248,0.7564,-0.06960000000000001,0.9873999999999999,-0.1557,0.4392,0.122,-0.7991,-0.107,0.9043,-0.0018999999999999998,0.0,0.366,-0.005545454545454545,-0.05109090909090909,-0.9999090909090909,-0.1747272727272727,0.21688888888888888,-0.366,0.2711111111111111,0.02277777777777778,0.954,-0.12533333333333332,-0.183,0.7259,-0.6588,0.074375,-0.9564999999999999,-0.197,0.793,-0.793,-0.183,0.012,-1.022,-0.094,-0.0793,-1.0492000000000001,0.427,0.1035,1.0026,-0.0855,,,,,,,98190419,
1561098190427,1.037,-0.183,-0.854,0.067,1.021,0.115,0.9455,-0.671,-1.6155,-0.026,-0.98,-0.0155,-0.305,1.9571,0.8601,-0.1084,0.945,0.0005,0.9211,1.7805,0.8174,-0.0749,0.9866,-0.1567,0.244,0.244,-0.8845000000000001,-0.1065,0.903,-0.0015,0.0,0.366,-0.0499090909090909,-0.05181818181818182,-0.9991818181818182,-0.17254545454545453,0.16636363636363635,-0.3160909090909091,0.305,0.02472727272727273,0.9537272727272726,-0.127,-0.183,0.6771,-0.5612,0.06981818181818182,-0.9530909090909091,-0.19745454545454547,0.20740000000000003,-0.30499999999999994,-0.28059999999999996,0.0144,-1.0204,-0.0956,-0.13419999999999999,-0.7808,0.4392,0.107,1.004,-0.089,,,,,,,98190427,
1561098190438,0.976,-0.183,-0.854,0.067,1.02,0.117,0.9027999999999999,-0.5246,-1.3416,-0.0202,-0.981,-0.0144,-0.2806,1.9876,0.9394,-0.11120000000000001,0.9456,0.005,0.976,2.6098,1.0004,-0.0786,0.9803999999999999,-0.1562,0.048799999999999996,0.366,-0.9516,-0.106,0.9032,-0.0044,0.0,0.3111,-0.061,-0.052,-1.0008,-0.1729,0.1586,-0.16469999999999999,0.26839999999999997,0.024300000000000002,0.953,-0.1264,-0.4087,2.0425,-0.6039,0.0688,-0.9538,-0.2023,-0.4380909090909092,-0.1330909090909091,-0.45472727272727276,0.015818181818181818,-1.0224545454545453,-0.09681818181818182,-0.2550909090909091,-0.6599090909090909,0.5600909090909091,0.107,1.004,-0.089,,,,,,,98190438,
1561098190448,1.037,-0.183,-0.732,0.069,1.021,0.116,0.6876363636363636,-0.12754545454545457,-1.1534545454545455,-0.017363636363636362,-0.9788181818181818,-0.012363636363636363,-0.1608181818181818,1.901090909090909,1.0259090909090909,-0.10836363636363636,0.9481818181818181,0.004454545454545455,0.5323636363636364,2.3447272727272725,0.9039090909090909,-0.08190909090909092,0.979,-0.15890909090909092,-0.03327272727272727,0.2329090909090909,-0.8096363636363637,-0.10545454545454545,0.904,-0.006545454545454545,0.0,0.4697,-0.061,-0.052,-0.9992,-0.173,0.22569999999999998,-0.122,0.183,0.0247,0.9536,-0.1256,-0.2623,3.4089,-0.5368,0.0757,-0.9523999999999999,-0.2046,-0.4514,-0.122,-0.8296,0.0136,-1.0246,-0.0978,-0.3111,-0.6222,0.5978,0.10679999999999999,1.0039,-0.0887,,,,,,,98190448,
1561098190458,0.976,-0.122,-0.61,0.07,1.023,0.114,0.4575,0.3965,-1.189,-0.016,-0.976,-0.0085,-0.061,1.9144,0.9638,-0.11,0.9492999999999999,0.0021,0.366,1.3417,0.854,-0.08370000000000001,0.979,-0.16,-0.0915,0.061,-0.5185,-0.1035,0.906,-0.006,0.12199999999999998,0.61,-0.061,-0.052,-1.001,-0.174,0.2013,-0.1037,0.2196,0.024300000000000002,0.9556,-0.1264,-0.3599,3.3052,-0.4209,0.0731,-0.9561999999999999,-0.2013,0.305,0.4636,-1.207,0.0106,-1.0233999999999999,-0.0948,-0.3843,-0.732,0.4819,0.10479999999999999,1.0029,-0.08639999999999999,,,,,,,98190458,
1561098190468,0.976,0.061,-0.61,0.07,1.023,0.116,0.366,0.7625,-1.4020000000000001,-0.018000000000000002,-0.9764999999999999,-0.0045000000000000005,-0.061,1.5424,0.8418,-0.1098,0.9521999999999999,0.0032,0.5795,0.20740000000000003,0.8967,-0.0791,0.9824999999999999,-0.1635,-0.5185,0.061,-0.27449999999999997,-0.1025,0.9115,-0.006,0.183,0.488,-0.183,-0.053,-1.0,-0.173,0.244,0.020333333333333328,0.2643333333333333,0.025,0.9563333333333333,-0.12533333333333332,0.4490909090909091,2.987909090909091,-0.3826363636363636,0.07436363636363635,-0.9579090909090908,-0.20418181818181816,0.6832,1.4388,-1.3288,0.006,-1.0206,-0.0948,-0.5368,-0.7381,0.4209,0.10239999999999999,1.0019,-0.08979999999999999,,,,,,,98190468,
1561098190477,0.915,0.061,-0.61,0.07,1.025,0.118,0.4148,0.7808,-1.5972,-0.0216,-0.9776,-0.005,-0.061,1.159,0.732,-0.108,0.954,0.005,0.4676666666666667,-0.7726666666666667,1.0370000000000001,-0.07566666666666666,0.9873333333333333,-0.165,-1.5002,0.09759999999999999,-0.13419999999999999,-0.10379999999999999,0.9158000000000001,-0.0122,0.1281,0.2684,-0.3477,-0.0548,-1.0018,-0.17209999999999998,0.2806,0.2379,0.1464,0.0253,0.9547,-0.126,2.2949090909090915,4.085090909090908,-0.5323636363636364,0.07763636363636364,-0.9570909090909091,-0.20581818181818182,0.34381818181818186,1.5683636363636364,-1.1863636363636365,0.0037272727272727275,-1.0193636363636362,-0.09627272727272727,-0.427,-0.793,0.366,0.097,1.001,-0.088,,,,,,,98190477,
1561098190488,0.854,0.0,-0.793,0.068,1.025,0.117,0.6820909090909091,0.3382727272727273,-1.7347272727272727,-0.02581818181818182,-0.9797272727272727,-0.009363636363636364,-0.12754545454545455,1.5517272727272728,0.6044545454545455,-0.11127272727272727,0.9492727272727273,0.005454545454545455,0.6100000000000001,-1.2436,1.1956,-0.07100000000000001,0.9818,-0.161,-3.043,0.25509090909090903,-0.005545454545454548,-0.10636363636363635,0.9160909090909092,-0.008181818181818182,0.06654545454545455,0.2994545454545454,-0.4769090909090909,-0.055,-1.001090909090909,-0.1747272727272727,0.366,0.4990909090909091,0.061,0.026,0.954,-0.12672727272727272,3.78,6.22,-0.488,0.072,-0.953,-0.205,0.0793,1.3959,-0.8418,0.0008999999999999998,-1.0169,-0.09770000000000001,-0.2196,-0.61,0.2074,0.0922,1.0028,-0.0896,,,,,,,98190488,
1561098190498,0.61,0.183,-0.854,0.069,1.026,0.113,1.061,-0.28059999999999996,-1.7436,-0.0264,-0.9858,-0.011,-0.183,1.829,0.549,-0.114,0.942,0.01,1.0614,-1.0368,1.0248,-0.06520000000000001,0.9783999999999999,-0.1568,-3.5242,0.4148,0.012200000000000003,-0.1096,0.9122,0.009600000000000001,0.061,0.305,-0.488,-0.0505,-1.0001,-0.175,0.366,0.9147,0.061,0.0257,0.9542999999999999,-0.1283,2.4329,6.6949,-0.3538,0.0666,-0.9502999999999999,-0.1955,0.018299999999999997,0.9147,-0.4331,-0.0035000000000000005,-1.0174,-0.1036,-0.122,-0.3327272727272727,0.027727272727272725,0.0880909090909091,1.0054545454545454,-0.09218181818181818,,,,,,,98190498,
1561098190508,0.488,0.244,-0.854,0.067,1.023,0.111,1.3288,-0.6344,-1.6338000000000001,-0.0224,-0.9868,-0.0118,-0.244,1.707,0.549,-0.112,0.944,0.009,1.159,-0.39927272727272733,0.8429090909090909,-0.06327272727272727,0.9772727272727273,-0.15163636363636362,-3.3472222222222223,0.22366666666666668,-0.22366666666666665,-0.11066666666666666,0.9053333333333333,0.0012222222222222218,0.11589999999999999,0.14029999999999998,-0.488,-0.0518,-0.9982,-0.17859999999999998,0.366,1.4426666666666665,0.08133333333333333,0.02366666666666667,0.9553333333333333,-0.12933333333333333,1.274,5.2868,-0.2379,0.0725,-0.9531999999999999,-0.19090000000000001,-0.2372222222222222,-0.4541111111111109,-0.02033333333333337,-0.00033333333333333305,-1.0234444444444444,-0.10755555555555556,-0.09759999999999999,-0.183,-0.13419999999999999,0.0839,1.0024,-0.0931,,,,,,,98190508,
1561098190518,0.488,0.183,-0.793,0.067,1.021,0.114,1.2126666666666666,-0.45411111111111113,-1.4426666666666668,-0.021333333333333333,-0.9766666666666667,-0.011222222222222222,-0.305,1.524,0.427,-0.109,0.95,0.003,1.2437,0.4148000000000001,0.4941,-0.0644,0.9783999999999999,-0.1535,-4.238,0.27449999999999997,-0.5185,-0.1075,0.902,-0.0155,0.0671,0.0671,-0.7076,-0.052,-0.9971,-0.179,0.3416,1.5484,0.19519999999999998,0.0194,0.9556,-0.1292,1.170090909090909,3.3983636363636363,-0.183,0.07718181818181818,-0.9551818181818181,-0.19018181818181817,-0.5489999999999999,-2.0122,-0.183,0.005,-1.0258,-0.1008,0.1525,-0.2074,-0.2562,0.0833,0.9968,-0.0942,,,,,,,98190518,
1561098190529,0.549,0.183,-0.61,0.062,1.022,0.12,0.8296,0.07319999999999999,-1.341,-0.0224,-0.97,-0.0084,-0.35244444444444445,1.375,0.3456666666666667,-0.11077777777777778,0.955111111111111,-0.004,1.3288,1.1582,-0.122,-0.07139999999999999,0.9886,-0.1534,-3.9148,0.427,-0.5734,-0.1036,0.905,-0.006,0.061,0.11645454545454545,-0.7874545454545455,-0.048363636363636366,-0.9997272727272727,-0.17445454545454545,0.366,1.1889999999999998,0.488,0.016,0.953,-0.1275,0.6527000000000001,2.6037,-0.1891,0.0798,-0.957,-0.1922,-0.61,-2.6464,-1.3411,0.0177,-1.0206,-0.0891,0.488,-0.5002,-0.32939999999999997,0.0866,0.996,-0.09620000000000001,,,,,,,98190529,
1561098190537,0.427,0.305,-0.61,0.064,1.02,0.116,0.6588,0.488,-1.341,-0.0228,-0.9736,-0.0088,-0.244,1.159,0.183,-0.109,0.956,-0.004,0.6503333333333333,1.4426666666666668,-0.244,-0.077,0.997,-0.15633333333333332,-3.0856,0.6222,-0.549,-0.102,0.9098,0.0004,0.1037,0.2074,-0.7503,-0.048,-1.0,-0.174,0.39039999999999997,0.7746999999999999,0.7625000000000001,0.015899999999999997,0.951,-0.1267,0.5063,2.4573,-0.2379,0.0862,-0.957,-0.1938,-0.22181818181818186,-2.061909090909091,-1.8511818181818183,0.020272727272727272,-1.018090909090909,-0.08736363636363635,0.732,-0.793,-0.183,0.089,1.0,-0.097,,,,,,,98190537,
1561098190548,0.366,0.488,-0.732,0.066,1.021,0.113,0.5767272727272728,0.743090909090909,-1.341,-0.02809090909090909,-0.9803636363636363,-0.010454545454545454,0.016636363636363637,1.1866363636363637,0.03881818181818182,-0.10445454545454545,0.9513636363636363,0.004272727272727273,0.10980000000000001,0.7928,0.19519999999999993,-0.075,0.9968,-0.1572,-2.683,1.080909090909091,-0.4380909090909091,-0.10336363636363635,0.9117272727272727,0.0023636363636363638,0.1708,0.4392,-0.732,-0.048,-0.9992,-0.17479999999999998,0.23845454545454545,0.21627272727272728,1.0203636363636364,0.021272727272727273,0.951,-0.12672727272727272,0.61,1.402,-0.488,0.087,-0.957,-0.191,0.9814,-0.34130000000000016,-1.5606,0.0154,-1.0211999999999999,-0.0891,0.732,-1.585,-0.060999999999999985,0.095,1.008,-0.097,,,,,,,98190548,
