epoch(ms),Gyr1 X (deg/s),Gyr1 Y (deg/s),Gyr1 Z (deg/s),Acc1 X (g),Acc1 Y (g),Acc1 Z (g),Gyr2 X (deg/s),Gyr2 Y (deg/s),Gyr2 Z (deg/s),Acc2 X (g),Acc2 Y (g),Acc2 Z (g),Gyr3 X (deg/s),Gyr3 Y (deg/s),Gyr3 Z (deg/s),Acc3 X (g),Acc3 Y (g),Acc3 Z (g),Gyr4 X (deg/s),Gyr4 Y (deg/s),Gyr4 Z (deg/s),Acc4 X (g),Acc4 Y (g),Acc4 Z (g),Gyr5 X (deg/s),Gyr5 Y (deg/s),Gyr5 Z (deg/s),Acc5 X (g),Acc5 Y (g),Acc5 Z (g),Gyr6 X (deg/s),Gyr6 Y (deg/s),Gyr6 Z (deg/s),Acc6 X (g),Acc6 Y (g),Acc6 Z (g),Gyr7 X (deg/s),Gyr7 Y (deg/s),Gyr7 Z (deg/s),Acc7 X (g),Acc7 Y (g),Acc7 Z (g),Gyr8 X (deg/s),Gyr8 Y (deg/s),Gyr8 Z (deg/s),Acc8 X (g),Acc8 Y (g),Acc8 Z (g),Gyr9 X (deg/s),Gyr9 Y (deg/s),Gyr9 Z (deg/s),Acc9 X (g),Acc9 Y (g),Acc9 Z (g),Gyr10 X (deg/s),Gyr10 Y (deg/s),Gyr10 Z (deg/s),Acc10 X (g),Acc10 Y (g),Acc10 Z (g),Position X,Position Y,Position Z,Last8epoch,
1561094137853,-0.305,-0.244,-0.732,0.044,1.028,0.088,1.463,-1.8567272727272726,-0.7541818181818182,-0.016272727272727272,-0.9881818181818182,0.020272727272727272,-0.7523333333333334,-1.0163333333333333,-0.5896666666666667,-0.1306,0.9511999999999999,-0.0264,0.6432727272727273,-0.7485454545454546,-1.159,-0.09209090909090908,0.9865454545454545,-0.14854545454545454,0.9482727272727272,-1.7513636363636362,0.061,-0.12681818181818183,0.9058181818181819,0.003272727272727273,-0.0499090909090909,0.02218181818181819,0.2329090909090909,-0.04863636363636364,-1.0013636363636362,-0.15463636363636363,-0.122,-0.549,-0.20333333333333334,0.01790909090909091,0.952,-0.13245454545454546,-0.244,1.159,0.427,0.08,-0.955,-0.174,1.1339000000000001,3.3052,-0.006099999999999994,-0.008,-1.0066,-0.081,-0.061,-0.9094545454545455,-0.537909090909091,0.12781818181818183,0.9981818181818182,-0.08354545454545455,-0.5866787,0.07784653,-0.2653019,94137853,
1561094137863,0.0,-0.183,-0.732,0.043,1.029,0.087,1.4203,-2.0608,-0.2867,-0.0132,-0.9876,0.0179,-0.5600909090909091,-1.3964545454545456,-0.5046363636363637,-0.12409090909090909,0.9519090909090908,-0.02481818181818182,0.366,-1.524,-1.159,-0.093,0.992,-0.144,1.2802,-1.6338,-0.036599999999999994,-0.1254,0.9068,0.0056,-0.1098,-0.048799999999999996,0.1464,-0.0482,-1.001,-0.15259999999999999,-0.09759999999999999,-0.5246000000000001,-0.244,0.0198,0.9516,-0.13340000000000002,-0.0732,-0.5246,0.2806,0.0768,-0.9559,-0.16970000000000002,0.8109999999999999,2.7318,1.1705,-0.0138,-1.013,-0.0896,-0.061,-1.1346,-0.6039,0.128,0.998,-0.08220000000000001,-0.5867745675324675,0.07786375155844155,-0.2653053831168831,94137863,
1561094137873,0.061,0.122,-0.793,0.042,1.03,0.087,1.1892,-2.0913,0.04880000000000001,-0.004999999999999999,-0.9786,0.0198,-0.2928,-1.0241,-0.39039999999999997,-0.1169,0.95,-0.019200000000000002,0.183,-1.768,-0.732,-0.087,0.995,-0.146,2.2194000000000003,-1.0002,-0.2562,-0.1242,0.907,0.0011999999999999997,-0.2196,-0.1586,0.122,-0.0472,-1.0026,-0.1544,-0.0854,-0.39039999999999997,-0.2196,0.0214,0.951,-0.13520000000000001,-0.1891,-0.8906,0.061,0.07529999999999999,-0.955,-0.16740000000000002,0.05490000000000006,0.7744,1.463,-0.0087,-1.0216,-0.08779999999999999,-0.11589999999999999,-1.2679,-0.61,0.1253,0.9989,-0.0829,-0.586881087012987,0.07788288662337663,-0.26530925324675325,94137873,
1561094137883,0.0,0.61,-0.793,0.041,1.027,0.089,0.7137,-1.5606,0.0793,-0.0013,-0.9666,0.0238,-0.19519999999999998,-0.042700000000000016,-0.2501,-0.1129,0.9488,-0.015,0.244,-1.646,0.0,-0.083,0.992,-0.144,3.3174,-0.122,-0.6466000000000001,-0.12,0.9078,-0.0144,-0.19519999999999998,-0.183,0.0732,-0.0478,-1.0013999999999998,-0.1542,-0.122,-0.19519999999999998,-0.2318,0.0208,0.9521999999999999,-0.137,-0.26839999999999997,-1.3235999999999999,0.048799999999999996,0.0785,-0.9551,-0.1706,-0.42022222222222216,-1.5987777777777776,1.1791111111111112,0.006444444444444445,-1.0294444444444444,-0.07666666666666666,-0.122,-1.28,-0.61,0.125,1.0017,-0.0803,-0.5869876064935066,0.07790202168831169,-0.2653131233766234,94137883,
1561094137892,-0.366,0.976,-0.61,0.041,1.031,0.091,0.4159090909090909,-0.8424545454545453,-0.1719090909090909,-0.0026363636363636363,-0.9651818181818181,0.027181818181818182,-0.39039999999999997,1.0612,-0.0854,-0.1168,0.9466,-0.0152,0.5185000000000001,-0.9332,0.3294,-0.0794,0.9866,-0.14040000000000002,4.545636363636364,0.3327272727272727,-0.8096363636363636,-0.119,0.9067272727272727,-0.013545454545454545,-0.10536363636363637,-0.1441818181818182,0.061,-0.04955555555555556,-1.001,-0.15166666666666667,-0.16266666666666665,-0.14233333333333334,-0.3456666666666667,0.018333333333333333,0.9543333333333333,-0.137,-0.488,-2.256,-0.061,0.083,-0.956,-0.167,-0.6588,-1.7313999999999998,0.671,0.0212,-1.0317,-0.0663,-0.07763636363636364,-1.2363636363636363,-0.6987272727272728,0.12863636363636363,1.002,-0.08145454545454546,-0.587083474025974,0.07791924324675324,-0.26531660649350647,94137892,
1561094137902,-0.61,1.037,-0.427,0.041,1.031,0.09,0.305,-5.551115123125783e-17,-0.6405000000000001,-0.0045000000000000005,-0.9695,0.03,-0.4769090909090909,1.901090909090909,0.0720909090909091,-0.12490909090909091,0.9486363636363636,-0.015454545454545455,0.732,0.366,0.427,-0.077,0.985,-0.143,6.5122,-0.09760000000000002,-0.8906000000000001,-0.119,0.906,-0.0013999999999999985,-0.10675,-0.16775,0.10675,-0.0492,-1.0026,-0.1518,-0.26839999999999997,-0.1586,-0.3782,0.0182,0.955,-0.1386,-0.488,-2.477818181818182,-0.061,0.08936363636363637,-0.9578181818181818,-0.16518181818181818,-0.6543636363636364,0.23818181818181827,0.061,0.026636363636363635,-1.0326363636363636,-0.05981818181818182,0.06709999999999999,-1.0918999999999999,-0.732,0.13,1.0027,-0.082,-0.5871899935064935,0.07793837831168832,-0.2653204766233766,94137902,
1561094137913,-0.671,0.976,-0.366,0.04,1.029,0.089,0.3782,0.9388000000000001,-1.098,-0.008,-0.975,0.0298,-0.4148,1.8412,0.122,-0.1302,0.9466,-0.013,0.854,1.0757272727272726,0.427,-0.07418181818181818,0.9870909090909091,-0.14281818181818182,6.679888888888889,-2.385,-0.7726666666666666,-0.11511111111111111,0.9091111111111111,-0.012888888888888887,-0.1719090909090909,-0.183,0.0720909090909091,-0.047363636363636365,-0.9997272727272727,-0.15281818181818183,-0.2772727272727273,-0.1497272727272727,-0.24954545454545454,0.01863636363636364,0.9540909090909091,-0.1400909090909091,-0.488,-2.073,-0.061,0.088,-0.959,-0.171,0.030500000000000083,3.457,-0.7381,0.0221,-1.0259999999999998,-0.0545,0.122,-0.7442,-0.732,0.1268,1.0022,-0.0788,-0.587307164935065,0.07795942688311688,-0.2653247337662338,94137913,
1561094137923,-0.671,0.854,-0.427,0.043,1.028,0.088,0.5896666666666667,1.9713333333333334,-1.1386666666666667,-0.004666666666666667,-0.9816666666666667,0.027666666666666666,-0.366,1.2802,0.0854,-0.13540000000000002,0.945,-0.012799999999999999,0.854,1.463,0.427,-0.076,0.988,-0.141,4.463,-3.1222,0.048799999999999955,-0.11560000000000001,0.9036000000000001,-0.0308,-0.183,-0.28059999999999996,-0.036599999999999994,-0.050199999999999995,-0.9998,-0.1546,-0.244,-0.2074,-0.1586,0.018600000000000002,0.9533999999999999,-0.137,-0.6405000000000001,-2.3047999999999997,0.061,0.0839,-0.9568,-0.1732,0.6039,5.5855999999999995,-1.2315,0.0088,-1.0146,-0.0586,0.1708,-0.3294,-0.732,0.126,1.002,-0.08333333333333334,-0.5874136844155845,0.07797856194805196,-0.2653286038961039,94137923,
1561094137933,-0.427,0.915,-0.61,0.046,1.031,0.089,0.7137,3.2137000000000002,-0.9272,0.0007999999999999999,-0.9868,0.0242,-0.32939999999999997,0.671,-0.0854,-0.1368,0.945,-0.011,0.42700000000000005,1.768,0.366,-0.079,0.991,-0.133,4.4510000000000005,-2.0974,0.7808,-0.1232,0.8964,-0.0188,-0.13419999999999999,-0.305,-0.1098,-0.051,-1.0024,-0.15259999999999999,-0.244,-0.244,-0.1708,0.0214,0.954,-0.134,-0.3355,-2.744,0.06709999999999999,0.0829,-0.9552999999999999,-0.1745,0.6039,6.2681000000000004,-0.8292999999999999,-0.0058,-1.0075,-0.0708,0.183,0.027111111111111086,-0.7862222222222223,0.1269,1.0002,-0.08310000000000001,-0.5875087058956917,0.07799001149659865,-0.26533899024943314,94137933,
1561094137942,-0.244,1.098,-0.854,0.044,1.031,0.095,0.5656363636363636,4.396,-0.7209090909090909,-0.0029090909090909098,-0.9841818181818182,0.018636363636363635,-0.1719090909090909,0.12754545454545455,-0.18854545454545454,-0.13563636363636364,0.9452727272727273,-0.006636363636363636,-0.1769000000000001,1.5484,0.2562,-0.0826,0.9883,-0.1321,4.3168,-0.8902999999999999,1.1285,-0.1236,0.8964,-0.005899999999999999,-0.1647,-0.2196,-0.0793,-0.0503,-1.0023,-0.1534,-0.2846666666666667,-0.244,-0.244,0.020666666666666667,0.953,-0.135,-0.061,-2.744,0.122,0.082,-0.958,-0.17,0.34936363636363643,5.409909090909091,-0.07763636363636361,-0.015454545454545453,-1.0103636363636364,-0.07936363636363636,0.183,0.23845454545454545,-0.7042727272727273,0.12772727272727272,0.9992727272727273,-0.083,-0.5875528324263039,0.07797264823129252,-0.2653717963718821,94137942,
