epoch(ms),Gyr1 X (deg/s),Gyr1 Y (deg/s),Gyr1 Z (deg/s),Acc1 X (g),Acc1 Y (g),Acc1 Z (g),Gyr2 X (deg/s),Gyr2 Y (deg/s),Gyr2 Z (deg/s),Acc2 X (g),Acc2 Y (g),Acc2 Z (g),Gyr3 X (deg/s),Gyr3 Y (deg/s),Gyr3 Z (deg/s),Acc3 X (g),Acc3 Y (g),Acc3 Z (g),Gyr4 X (deg/s),Gyr4 Y (deg/s),Gyr4 Z (deg/s),Acc4 X (g),Acc4 Y (g),Acc4 Z (g),Gyr5 X (deg/s),Gyr5 Y (deg/s),Gyr5 Z (deg/s),Acc5 X (g),Acc5 Y (g),Acc5 Z (g),Gyr6 X (deg/s),Gyr6 Y (deg/s),Gyr6 Z (deg/s),Acc6 X (g),Acc6 Y (g),Acc6 Z (g),Gyr7 X (deg/s),Gyr7 Y (deg/s),Gyr7 Z (deg/s),Acc7 X (g),Acc7 Y (g),Acc7 Z (g),Gyr8 X (deg/s),Gyr8 Y (deg/s),Gyr8 Z (deg/s),Acc8 X (g),Acc8 Y (g),Acc8 Z (g),Gyr9 X (deg/s),Gyr9 Y (deg/s),Gyr9 Z (deg/s),Acc9 X (g),Acc9 Y (g),Acc9 Z (g),Gyr10 X (deg/s),Gyr10 Y (deg/s),Gyr10 Z (deg/s),Acc10 X (g),Acc10 Y (g),Acc10 Z (g),Position X,Position Y,Position Z,Last8epoch,
1561096134469,-0.549,0.793,-0.427,0.059,1.024,0.107,0.488,-0.183,-0.915,-0.068,-0.965,0.02,-0.6543636363636364,1.081,-0.07763636363636363,-0.14518181818181816,0.9535454545454545,0.028454545454545455,0.7928,0.036599999999999966,0.427,-0.1206,0.9762,-0.17759999999999998,-1.8412,-0.6466000000000001,-0.4758,-0.11320000000000001,0.9092,0.031000000000000003,0.0549,-0.4819,-0.2379,-0.0489,-1.0023,-0.1406,0.04436363636363637,-0.549,-0.1441818181818182,0.032363636363636365,0.9557272727272726,-0.08936363636363635,-0.09759999999999999,0.2562,-0.122,0.033800000000000004,-0.9539,-0.1983,0.33272727272727276,-0.3549090909090909,-0.5268181818181819,-0.012272727272727272,-1.0148181818181816,-0.077,0.2623,-1.3228,-0.3477,0.0777,1.005,-0.07289999999999999,-0.6728984698630137,0.12694719726027398,-0.23551587671232876,96134469,
1561096134479,-0.488,0.732,-0.488,0.059,1.026,0.105,0.549,-0.183,-0.915,-0.074,-0.967,0.021,-0.5367999999999999,0.6466000000000001,-0.122,-0.1388,0.9468,0.0334,-0.07320000000000004,-0.1708,0.1708,-0.11939999999999999,0.982,-0.174,-2.561,-0.6466000000000001,-0.1708,-0.112,0.9082,0.0284,-0.0060999999999999995,-0.4331,-0.19519999999999998,-0.0476,-1.005,-0.13670000000000002,0.0732,-0.4758,-0.0854,0.0314,0.9556,-0.0896,-0.183,0.4819,-0.1037,0.0313,-0.9553999999999999,-0.1996,0.732,0.3965,0.09149999999999997,-0.0195,-1.0125,-0.0785,0.1441818181818182,-1.3909090909090909,-0.3160909090909091,0.07636363636363636,1.0082727272727272,-0.07381818181818181,-0.6728741684931507,0.12691316986301368,-0.23558064383561644,96134479,
1561096134489,-0.244,0.671,-0.549,0.06,1.026,0.106,0.549,-0.671,-0.976,-0.081,-0.972,0.019,-0.366,0.671,-0.122,-0.134,0.946,0.035,0.13555555555555554,-0.07455555555555556,-0.040666666666666657,-0.11277777777777778,0.9892222222222222,-0.17388888888888887,-3.4754,-0.2562,0.0732,-0.112,0.9083333333333333,0.025333333333333333,-0.05545454545454545,-0.488,-0.3105454545454545,-0.04409090909090909,-1.005090909090909,-0.1342727272727273,0.122,-0.4676666666666667,-0.10166666666666666,0.030333333333333334,0.9573333333333333,-0.092,-0.2013,0.5551,-0.0427,0.0329,-0.9546,-0.2013,0.7625,0.61,0.854,-0.0275,-1.0145,-0.081,0.122,-1.4996,-0.3538,0.0784,1.009,-0.07479999999999999,-0.6728498671232876,0.1268791424657534,-0.23564541095890412,96134489,
1561096134500,0.061,0.732,-0.61,0.061,1.027,0.104,0.61,-1.159,-0.671,-0.079,-0.982,0.017,-0.2074,0.7808,-0.0732,-0.1322,0.9446,0.0374,0.061,0.244,0.183,-0.115,0.99,-0.177,-4.552666666666667,0.6506666666666667,0.16944444444444445,-0.11120000000000001,0.9074,0.0392,0.0,-0.4819,-0.366,-0.045,-1.0058,-0.13690000000000002,0.1708,-0.488,-0.0732,0.0324,0.9571999999999999,-0.0906,-0.244,0.11645454545454548,-0.04436363636363636,0.035727272727272726,-0.9567272727272726,-0.20054545454545455,0.5246,-0.3171999999999999,1.4756,-0.0346,-1.0236,-0.0838,0.122,-1.524,-0.3111,0.0808,1.0099,-0.07050000000000001,-0.6728231356164384,0.12684171232876712,-0.23571665479452056,96134500,
1561096134510,0.061,0.732,-0.61,0.061,1.026,0.106,0.671,-1.463,-0.244,-0.077,-0.987,0.015,-0.036599999999999994,0.7442,-0.1586,-0.13040000000000002,0.9431999999999999,0.0404,0.061,0.9094545454545455,0.2939090909090909,-0.11954545454545454,0.9809090909090908,-0.17518181818181816,-4.3656,1.0492000000000001,0.036599999999999994,-0.1134,0.9078,0.0494,0.0,-0.39649999999999996,-0.3538,-0.0448,-1.004,-0.13620000000000002,0.183,-0.488,-0.1586,0.0322,0.9553999999999999,-0.09,-0.19824999999999998,-0.44987499999999997,-0.09912499999999999,0.03775,-0.9572499999999999,-0.19837500000000002,0.36045454545454547,-1.8183636363636362,1.4463636363636363,-0.03481818181818182,-1.0323636363636364,-0.08445454545454546,-0.09759999999999996,-1.4142,-0.41479999999999995,0.0801,1.0072999999999999,-0.0673,-0.6727988342465754,0.12680768493150685,-0.23578142191780824,96134510,
1561096134519,0.061,0.793,-0.549,0.062,1.026,0.107,0.6161,-1.6826,0.19519999999999993,-0.0716,-0.9852,0.0195,-0.0854,0.9455,-0.3111,-0.1328,0.9437,0.0459,0.305,1.268,0.2074,-0.12,0.9768,-0.1694,-4.889090909090909,0.671,-0.15527272727272726,-0.11145454545454546,0.9073636363636364,0.03509090909090909,0.0,-0.122,-0.244,-0.043,-1.004,-0.138,0.10536363636363637,-0.4103636363636364,-0.1441818181818182,0.03263636363636364,0.9543636363636363,-0.09063636363636364,-0.03327272727272727,-0.3549090909090909,-0.08318181818181818,0.03827272727272727,-0.956,-0.19790909090909092,0.305,-3.1584,0.7924,-0.030600000000000002,-1.0368,-0.08360000000000001,-0.2107272727272727,-1.1365454545454545,-0.3826363636363636,0.07927272727272727,1.0048181818181818,-0.06772727272727273,-0.6727769630136986,0.1267770602739726,-0.23583971232876713,96134519,
1561096134529,0.122,0.915,-0.549,0.06,1.026,0.106,0.5551,-1.5423,0.5185000000000001,-0.0683,-0.9832,0.0218,-0.3160909090909091,1.1146363636363636,-0.4048181818181818,-0.13781818181818184,0.9433636363636363,0.04481818181818182,0.6588,0.9514,0.0854,-0.1216,0.9783999999999999,-0.164,-5.8656,0.3538,-0.3538,-0.1076,0.904,0.0272,0.061,-0.122,-0.244,-0.045,-1.005,-0.138,0.13419999999999999,-0.366,-0.1586,0.03225,0.95475,-0.0895,0.0305,-0.048799999999999996,-0.0854,0.0364,-0.9562999999999999,-0.1966,0.2318,-3.9142,-0.35379999999999995,-0.023,-1.0368,-0.083,-0.297375,-0.663375,-0.366,0.07725,1.004,-0.06975,-0.6727526616438356,0.12674303287671232,-0.2359044794520548,96134529,
1561096134539,-0.244,0.915,-0.732,0.062,1.027,0.109,0.671,-1.768,0.61,-0.069,-0.98,0.017,-0.5734,0.9028,-0.39039999999999997,-0.1448,0.9436,0.04,0.976,0.41480000000000006,0.061,-0.1212,0.979,-0.1646,-5.255800000000001,0.2318,-0.3538,-0.1072,0.9056000000000001,0.04,0.061,-0.2329090909090909,-0.2994545454545454,-0.045,-1.005,-0.13890909090909093,0.14233333333333334,-0.2846666666666667,-0.14233333333333334,0.032,0.955,-0.089,-0.2928,0.122,0.0,0.0362,-0.9563999999999999,-0.1986,0.048799999999999996,-3.3534,-1.1952,-0.013000000000000001,-1.031,-0.0826,-0.2051818181818182,-0.36045454545454547,-0.4159090909090909,0.077,1.0048181818181818,-0.06836363636363636,-0.6727283602739726,0.12670900547945205,-0.23596924657534246,96134539,
1561096134549,-0.488,0.793,-0.671,0.059,1.026,0.108,0.671,-1.646,0.366,-0.057,-0.968,0.021,-0.7442000000000001,0.2562000000000001,-0.32939999999999997,-0.148,0.9511999999999999,0.0338,1.3024545454545453,0.48245454545454547,0.1497272727272727,-0.11445454545454546,0.9768181818181818,-0.16645454545454547,-4.0246,0.036599999999999994,-0.1952,-0.10679999999999999,0.9098,0.0504,0.006100000000000008,-0.4087,-0.2501,-0.043199999999999995,-1.005,-0.1363,0.122,-0.3294,-0.0793,0.0313,0.9563999999999999,-0.0911,-0.5673,-0.006099999999999994,-0.0732,0.0393,-0.9556,-0.2,0.10166666666666666,-1.782,-1.3888888888888888,-0.007,-1.0214444444444444,-0.08288888888888889,-0.13419999999999999,-0.1586,-0.4758,0.07379999999999999,1.0058,-0.0664,-0.6727683056074767,0.12669719439252336,-0.2359696093457944,96134549,
1561096134560,-0.61,0.732,-0.732,0.063,1.026,0.106,0.671,-1.585,0.244,-0.061,-0.965,0.026,-1.0065,-0.5733999999999999,-0.2623,-0.14379999999999998,0.9588,0.0254,1.829,1.098,0.061,-0.111,0.97,-0.175,-4.0853636363636365,-0.2939090909090909,0.22736363636363632,-0.11045454545454546,0.9059090909090909,0.04818181818181818,-0.061,-0.488,-0.122,-0.047,-1.006,-0.136,0.122,-0.4148,0.0854,0.0342,0.9553999999999999,-0.0912,-0.6765454545454546,-0.3271818181818182,-0.3327272727272727,0.036727272727272726,-0.9566363636363636,-0.20145454545454547,0.4048181818181818,0.4652727272727275,-0.7541818181818182,-0.01190909090909091,-1.0164545454545455,-0.08563636363636364,0.09759999999999996,0.042700000000000016,-0.5429,0.0739,1.0042,-0.0678,-0.672829913317757,0.12669031168224298,-0.23595229719626168,96134560,
