epoch(ms),Gyr1 X (deg/s),Gyr1 Y (deg/s),Gyr1 Z (deg/s),Acc1 X (g),Acc1 Y (g),Acc1 Z (g),Gyr2 X (deg/s),Gyr2 Y (deg/s),Gyr2 Z (deg/s),Acc2 X (g),Acc2 Y (g),Acc2 Z (g),Gyr3 X (deg/s),Gyr3 Y (deg/s),Gyr3 Z (deg/s),Acc3 X (g),Acc3 Y (g),Acc3 Z (g),Gyr4 X (deg/s),Gyr4 Y (deg/s),Gyr4 Z (deg/s),Acc4 X (g),Acc4 Y (g),Acc4 Z (g),Gyr5 X (deg/s),Gyr5 Y (deg/s),Gyr5 Z (deg/s),Acc5 X (g),Acc5 Y (g),Acc5 Z (g),Gyr6 X (deg/s),Gyr6 Y (deg/s),Gyr6 Z (deg/s),Acc6 X (g),Acc6 Y (g),Acc6 Z (g),Gyr7 X (deg/s),Gyr7 Y (deg/s),Gyr7 Z (deg/s),Acc7 X (g),Acc7 Y (g),Acc7 Z (g),Gyr8 X (deg/s),Gyr8 Y (deg/s),Gyr8 Z (deg/s),Acc8 X (g),Acc8 Y (g),Acc8 Z (g),Gyr9 X (deg/s),Gyr9 Y (deg/s),Gyr9 Z (deg/s),Acc9 X (g),Acc9 Y (g),Acc9 Z (g),Gyr10 X (deg/s),Gyr10 Y (deg/s),Gyr10 Z (deg/s),Acc10 X (g),Acc10 Y (g),Acc10 Z (g),Position X,Position Y,Position Z,Last8epoch,
1561089260067,0.427,1.463,-1.098,0.084,1.033,0.051,1.1468,-0.8113,-0.7747,-0.0389,1.0151999999999999,0.0079,-1.1339000000000001,6.5243,0.3721,0.0367,-1.0259,-0.012199999999999999,0.8416,4.4996,-2.073,0.0256,-0.9974,-0.11120000000000001,-0.024400000000000005,-0.14029999999999998,-0.4697,-0.1144,0.9098,0.0212,-0.28059999999999996,0.244,-0.6954,0.0447,0.9837,-0.1164,-0.244,-0.6649,0.05489999999999999,-0.0073,-1.0252,-0.2129,-1.0614000000000001,1.079,-0.8967,0.06420000000000001,1.0252000000000001,-0.1119,-0.4769090909090909,4.628636363636364,-1.147909090909091,-0.10411111111111111,0.963,-0.14555555555555555,0.012200000000000003,-1.098,-0.122,0.084,-0.9723999999999999,-0.137,-0.5064795,0.1183727,-0.3049469,89260067,
1561089260077,-0.061,1.89,-1.098,0.082,1.033,0.051,1.0187,0.23179999999999998,-0.6039,-0.0389,1.0168,0.0066,-1.4935,7.5854,-0.26839999999999997,0.0256,-1.0243,-0.0060999999999999995,1.3798181818181818,7.699454545454546,-1.1304545454545454,0.012545454545454545,-0.9893636363636363,-0.112,-0.10844444444444444,-0.5422222222222222,-0.488,-0.11655555555555557,0.9041111111111111,0.02311111111111111,-0.3294,0.3294,-0.7747,0.0443,0.9812,-0.11420000000000001,-0.2939090909090909,-0.671,0.011090909090909096,-0.0061818181818181816,-1.025,-0.21218181818181817,-1.098,1.6293636363636363,-0.915,0.05981818181818182,1.0208181818181818,-0.11354545454545455,-0.366,3.089666666666667,-1.070888888888889,-0.10745454545454546,0.9624545454545455,-0.14454545454545453,-0.048799999999999996,-1.4022000000000001,-0.0732,0.0808,-0.972,-0.1386,-0.5065736369863013,0.11840456849315069,-0.3048745273972603,89260077,
1561089260086,0.0,2.256,-0.976,0.083,1.033,0.049,0.854,1.2199999999999998,-0.549,-0.047,1.015,0.003,-1.6182727272727273,7.505545454545454,-0.7541818181818182,0.013272727272727271,-1.0272727272727273,-0.004545454545454545,1.829,9.146,-0.18300000000000005,-0.002999999999999999,-0.982,-0.112,-0.122,-0.6527000000000001,-0.4453,-0.1163,0.9051,0.0247,-0.366,0.43254545454545457,-0.7597272727272727,0.04290909090909091,0.9805454545454545,-0.11354545454545455,-0.3477,-0.6283,0.0427,-0.0053,-1.0243,-0.2134,-0.907375,2.095875,-0.953125,0.051750000000000004,1.018375,-0.119375,0.183,1.8291,-0.7991,-0.1053,0.9611999999999999,-0.1465,-0.15588888888888888,-1.652777777777778,-0.15588888888888888,0.08,-0.9704444444444444,-0.139,-0.5066795410958904,0.11844042054794521,-0.3047931082191781,89260086,
1561089260096,0.549,2.317,-0.793,0.083,1.034,0.048,0.854,1.7181818181818183,-0.4935454545454545,-0.05518181818181818,1.0131818181818182,-0.001545454545454546,-1.4329999999999998,6.372,-1.0065,0.001,-1.037,-0.0085,2.378,8.049,1.037,-0.021,-0.984,-0.113,-0.1608181818181818,-0.4380909090909091,-0.5046363636363637,-0.11663636363636365,0.9072727272727273,0.02690909090909091,-0.3355,0.4575,-0.7015,0.043,0.9815,-0.1155,-0.366,-0.5625555555555556,0.061,-0.007333333333333334,-1.0263333333333333,-0.21477777777777776,-0.6377272727272728,2.4112727272727272,-0.9371818181818182,0.04481818181818182,1.016090909090909,-0.12263636363636364,0.7381,0.6527,-0.244,-0.09920000000000001,0.9631,-0.1508,-0.28059999999999996,-2.0486,-0.036599999999999994,0.08,-0.9708,-0.139,-0.5067972123287671,0.11848025616438357,-0.30470264246575346,89260096,
1561089260106,1.098,1.89,-0.793,0.083,1.031,0.053,0.854,1.2748,-0.488,-0.06309090909090909,1.0109090909090908,-0.009,-0.915,4.4515,-0.7929999999999999,-0.0055,-1.046,-0.01,2.195,4.146,1.89,-0.0308,-0.9897,-0.1138,-0.1464,0.024399999999999977,-0.6222000000000001,-0.117,0.908,0.0262,-0.27449999999999997,0.3355,-0.6405000000000001,0.0435,0.982,-0.116,-0.3172,-0.5002,0.061,-0.008,-1.0262,-0.2158,-0.366,2.5,-0.9882,0.0406,1.0162,-0.123,0.7686000000000001,-0.0915,0.3355,-0.10060000000000001,0.9638,-0.14909999999999998,-0.305,-2.5244,0.048799999999999996,0.084,-0.9718,-0.139,-0.5069148835616438,0.11852009178082192,-0.30461217671232876,89260106,
1561089260117,1.646,1.341,-0.854,0.085,1.029,0.052,0.8601,0.0854,-0.6161,-0.0637,1.0099,-0.0092,-0.3172,2.5,-0.183,-0.0034,-1.0473999999999999,-0.011600000000000001,1.2558,-0.5244,1.329,-0.0262,-0.9974,-0.1108,-0.2501,0.3721,-0.7991,-0.11560000000000001,0.908,0.0222,-0.2806,0.1342,-0.5734,0.0424,0.9832,-0.11560000000000001,-0.1952,-0.488,0.061,-0.0089,-1.0251,-0.21509999999999999,0.012199999999999989,2.2864999999999998,-1.0797,0.0397,1.0177,-0.1209,0.5933636363636364,-0.4658181818181818,0.5767272727272728,-0.09590909090909092,0.9621818181818181,-0.14963636363636362,-0.3549090909090909,-3.071181818181818,0.2606363636363636,0.08827272727272727,-0.972,-0.14145454545454544,-0.5070443219178082,0.11856391095890412,-0.30451266438356167,89260117,
1561089260127,1.646,0.61,-0.915,0.086,1.029,0.048,0.9272,-0.8478,-0.6893,-0.0606,1.0092999999999999,-0.0109,-0.02218181818181819,1.458,0.2939090909090909,0.002818181818181818,-1.0431818181818182,-0.011818181818181818,0.2318,-2.878,0.3294,-0.012,-1.0031999999999999,-0.1052,-0.1769,0.3843,-0.9394,-0.1178,0.908,0.021,-0.2717272727272727,0.061,-0.5157272727272727,0.04309090909090909,0.984,-0.11490909090909092,-0.2828181818181818,-0.488,0.061,-0.007363636363636364,-1.025,-0.21254545454545454,0.2074,1.8106999999999998,-1.0553,0.0393,1.0201,-0.1207,0.8052,-0.8784000000000001,0.4392,-0.0912,0.9632,-0.14759999999999998,-0.366,-3.3662,0.3538,0.093,-0.9736,-0.1452,-0.507161993150685,0.11860374657534246,-0.304422198630137,89260127,
1561089260136,1.341,0.122,-0.854,0.085,1.028,0.048,1.037,-1.341,-0.854,-0.057,1.012,-0.01,-0.012200000000000003,1.0248000000000002,0.5124,0.0076,-1.0392000000000001,-0.0092,-0.549,-3.846636363636364,-0.5933636363636364,0.00027272727272727274,-1.0041818181818183,-0.10254545454545454,-0.02218181818181819,0.16636363636363638,-0.9427272727272727,-0.11790909090909091,0.9063636363636364,0.020454545454545454,-0.244,-0.0305,-0.488,0.0435,0.9844999999999999,-0.1135,-0.2623,-0.4453,0.018299999999999997,-0.0091,-1.0264,-0.2134,0.07763636363636361,1.2805454545454544,-1.0037272727272726,0.040090909090909094,1.0215454545454545,-0.12045454545454545,0.915,-0.549,0.549,-0.093,0.965,-0.144,-0.28059999999999996,-3.3296,0.366,0.094,-0.9732999999999999,-0.14459999999999998,-0.507267897260274,0.118639598630137,-0.3043407794520548,89260136,
1561089260146,0.671,-0.244,-0.854,0.086,1.028,0.051,0.8706363636363637,-1.2855454545454545,-1.0203636363636364,-0.05063636363636364,1.009272727272727,-0.00909090909090909,-0.1464,0.8174,0.5246000000000001,0.0108,-1.0388,-0.0056,-0.549,-3.293,-1.037,0.003,-1.006,-0.108,0.0915,-0.183,-0.8540000000000001,-0.117,0.902,0.0195,-0.2107272727272727,-0.15527272727272728,-0.4214545454545454,0.043,0.9855454545454545,-0.113,-0.29144444444444445,-0.47444444444444445,0.0,-0.008444444444444445,-1.0262222222222221,-0.21711111111111112,-0.0305,0.5795,-0.9455,0.042249999999999996,1.021375,-0.120625,0.18300000000000005,-0.244,0.549,-0.097,0.959,-0.149,-0.1159,-2.866,0.3233,0.094,-0.9716,-0.1447,-0.5073399857142857,0.11865549002267574,-0.30430195578231295,89260146,
1561089260156,-0.061,-0.244,-0.915,0.081,1.029,0.053,0.9089,-0.8417,-1.2017,-0.049100000000000005,1.009,-0.009,-0.2074,0.549,0.39039999999999997,0.0124,-1.0404,-0.0012000000000000001,0.4879999999999999,-1.463,-0.671,-0.002,-1.002,-0.106,0.2135,-0.366,-0.7625,-0.1185,0.9005000000000001,0.0195,-0.2135,-0.1525,-0.39649999999999996,0.0435,0.9844999999999999,-0.1135,-0.305,-0.39039999999999997,0.1464,-0.0072,-1.0268,-0.2148,-0.06777777777777777,-0.15588888888888885,-0.8133333333333334,0.04236363636363637,1.0203636363636364,-0.12036363636363635,0.183,-0.915,0.305,-0.092,0.955,-0.15,-0.1386363636363636,-1.9842727272727272,0.2661818181818182,0.09081818181818181,-0.9697272727272727,-0.1437272727272727,-0.5073437000000001,0.11863546507936508,-0.30434059523809526,89260156,
