-10.244182586669922,1.4995959997177124,5.370621681213379
-10.2249116897583,1.5173875093460083,5.3587212562561035
-10.207420349121094,1.5334782600402832,5.346938133239746
-10.192431449890137,1.5481137037277222,5.336238384246826
-10.171932220458984,1.5625377893447876,5.325174331665039
-10.146656036376953,1.5802688598632812,5.31344747543335
-10.125064849853516,1.5984373092651367,5.302893161773682
-10.12256145477295,1.6048823595046997,5.2996087074279785
-10.13315486907959,1.6051584482192993,5.299487590789795
-10.141705513000488,1.60321044921875,5.299325942993164
-10.146406173706055,1.6024994850158691,5.298819541931152
-10.151993751525879,1.6051855087280273,5.29833459854126
-10.156146049499512,1.611319661140442,5.297880172729492
-10.159090042114258,1.621159315109253,5.297654628753662
-10.1636962890625,1.6280685663223267,5.297576427459717
-10.16874885559082,1.629026174545288,5.297471046447754
-10.173373222351074,1.6258456707000732,5.297408580780029
-10.174142837524414,1.6264421939849854,5.297269344329834
-10.17675495147705,1.6300742626190186,5.296637535095215
-10.184228897094727,1.6354397535324097,5.295780658721924
-10.194110870361328,1.638758897781372,5.2944746017456055
-10.19882869720459,1.6424891948699951,5.293272018432617
-10.195259094238281,1.645847201347351,5.292141437530518
-10.193376541137695,1.6502594947814941,5.291360378265381
-10.197271347045898,1.6545679569244385,5.290551662445068
-10.204437255859375,1.6582669019699097,5.289670467376709
-10.211202621459961,1.6609553098678589,5.288698196411133
-10.215858459472656,1.6632157564163208,5.287919521331787
-10.219017028808594,1.6651794910430908,5.28726863861084
-10.218563079833984,1.6718432903289795,5.2867937088012695
-10.216893196105957,1.6763523817062378,5.286879539489746
-10.214398384094238,1.6823248863220215,5.287217140197754
-10.214314460754395,1.6865298748016357,5.2872819900512695
-10.218316078186035,1.6927229166030884,5.286923408508301
-10.218277931213379,1.7103526592254639,5.286393642425537
-10.209688186645508,1.7445608377456665,5.286659240722656
-10.204428672790527,1.793391227722168,5.287039756774902
-10.200000762939453,1.8445384502410889,5.288030624389648
-10.186511993408203,1.8857502937316895,5.289519786834717
